,tweet,still_exists,in_english,sarcasm,additional_comments,antisemitism_rating,disagree_with,sentiment_rating,calling_out,is_about_the_holocaust,ihra_section
311,🚻 SHOCKING!!! #lol The saddest thing about kikes in parliament will be due to Malcolm Turnbull ? Mad ? 🎲 🏡 👟 👏 🈚 🍄 👃 🉐 😿 ⚓ 🍁 🚤,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
312,"@nytimes Fuck the kikes, and fuck Passover.",True,True,False,No comments.,5,False,1,False,False,0
313,"Incredible.

Thousands and thousands of Jews and allies marching across the Brooklyn Bridge to say #NoHateNoFear https://t.co/BGPedxW7Ar",True,True,False,No comments.,1,False,3,True,False,13
314,There is no Adolf Hitler Foundation. The Jews respect themselves,True,True,False,compares deClerk to Hitler...,1,False,4,False,False,13
315,@wherepond @Tibou12379939 @JuanCalosoooooo @parallelpond This Zionazi criminal is the most wanted terrorist on earth .,True,True,False,No comments.,5,False,1,False,False,10
316,"Three six nine, niggas doing time. Pornographers are criminals who happen to be kikes. https://t.co/8tKBmL1K6O",True,True,False,1.0 and 3.1.2,5,False,1,False,False,2
317,"adorei o labirinto @pareiok!!! dando chance pra geral jogar, sem kikes caso perca, sempre com segunda (ou terceira, ou centésima) oportunidade, muito bom 🤎",True,False,False,No comments.,3,False,3,False,False,13
318,"You never hear of Hindus or Sikhs being trouble makers, do you? Nor Jews. Hmm... not Buddhists either. Have I missed anybody out?",True,True,False,anti-Muslim,1,False,3,False,False,13
319,@marydifino Socialist Jews-haters like him,True,True,False,No comments.,1,False,3,True,False,13
320,"@robertwagner198 @IbDoku @antiimp_aktion undercover-zioNaZis gibts auch jede Menge.

https://t.co/HGpobcDbUY",True,False,False,No comments.,5,False,1,False,False,10
321,Imagine if there were even half of the attention paid to the huge rise in hate crimes against Jews and the massive anti-semitic response to the Sanders campaign as to the fact that random accounts with 8 followers on twitter are mean.,True,True,False,No comments.,1,False,3,True,False,13
322,"Great analogy, Linda. Yes, the Jews were totally trying to get into Nazi Germany rather than flee it. #ThesePeopleAreNuts https://t.co/cDEQkCWaVq",False,True,False,No comments.,3,False,3,False,False,13
323,@xxgamergirlxuwu Only 1 people can be so retarded that it makes me want to shill for kikes,True,True,False,in another tweet the user stated thet they had Jews,5,False,1,False,False,0
324,You’re literally trying to be so problematic. Jews fast. Catholic fast. Christians fast. Educate yourself boo,True,True,False,No comments.,1,False,3,False,False,13
325,@swilkinsonbc ZIONAZIS POGROMS AS LONG AS WORLD LEADERS KEEP SILENT ZIONAZIS POGROMS WILL CONTINUE,True,True,False,No comments.,5,False,1,False,False,10
326,"@AngryBlackLady And, obvi, like you and me, a whole bunch of Jews.",True,True,False,No comments.,1,False,3,False,False,13
327,Cada vez más Kikes Morandé con el @josereyfe,True,False,False,No comments.,3,False,3,False,False,13
328,"🐩 According to a new study, #MAGA The only thing preventing kikes (citation needed) is the fault of vaccinations rawr xd Hangery :) 🆖 🗼 🎩 🌛 ↔ 👖",True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
329,@JavierMendezM Mejor dos huevos y de paso fomentamos la industria avícola. Consumo solo Kikes,True,False,False,No comments.,3,False,3,False,False,13
330,"@Marshall_H15 Left as nomads, came back as godless thieves and murderers;
left as Jews, came back as parasitic profiteering zionists.",True,True,False,No comments.,5,False,1,False,False,2
331,"@Ilhan You of course realize that Passover is about Jews leaving our oppressors to return to our indigenous homeland, Israel. Right? You realize the holiday ends with declaring “next year in Jerusalem”, yes? I’m being facetious. You’re so clueless.",True,True,False,No comments.,1,False,4,True,False,13
332,"""F**k Kikes"" spray-painted on Los Angeles synagogue Ahavat Shalom in shocking display of antisemitic vandalism.

https://t.co/FtIeCftAxK",True,True,False,No comments.,1,False,3,True,False,13
333,💒 IMO #TIL The media's biased view of kikes being rife with corruption is evidence of vaccinations . Mad :) 🌘 🌸 💁 👒 🐏 🈵 🚲 🐾 🎪 🌄 🚩 👑,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
334,"Jews don't proselytize, we just go, ""are you ***sure*** you're not Jewish???""",True,True,False,No comments.,1,False,3,False,False,13
335,"@GraceBrodie ZioNazism is not Anti-Semitic (unless you consider these guys attached here to be anti-Semitic) ... I you do, you need a check up!! I await .@theSNP response ... @NicolaSturgeon @glasgowcathcart https://t.co/n5lJE6CAj1",True,True,False,No comments.,5,False,1,False,False,10
336,"Nazis are out here impersonating Jews again to stir up animosity between Jews and non-Jewish Black people. Don't fall for their shit. Check out @/MayaHee8 to see an example of what this looks like so you know what to look out for, then report the fuck out of them.",False,True,False,No comments.,3,False,3,False,False,13
337,👃 The TRUTH is out!! #randum The media's love affair with kikes arguably provides conclusive evidence of the inability of politicians to recognise the needs of a modern Australia,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
338,"ZioNazis are on the prowl, the Orcs are coming. Block. Block. Block. No argument. Just block.",True,True,False,No comments.,5,False,1,False,False,10
339,🐙 FYI #lol The American dream of  kikes overall is a result of (((THEM))) :) Bad ? 🆒 🚣 🔵 👀 🌓 🔡 🌷 🌀 🚑 💘 🐒 🈴,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
340,"@IfNotNowOrg Funny coming from occupiers of the Lenape lands, against Jews living in Judea.",True,True,False,No comments.,1,False,3,True,False,13
341,Huevos Kikes anunció que entregará un millón de huevos a familias necesitadas en el Norte del Cauca y Santander  https://t.co/606JXL9GDh,True,False,False,No comments.,3,False,3,False,False,13
342,"@ScottMGreer Jews consider Rome/Italy/Christianity modern day Esau/Edom and want to destroy it. Israel is not your friend 
@ScottMGreer... https://t.co/llzzxNBP65",False,True,False,No comments.,3,False,3,False,False,13
343,"""There is not a person on earth who has a rational explanation for how the Jews found their way back to their land and, in 70 short years, turned it into a world powerhouse."" - Amir Tsarfati #thedayapproaching https://t.co/DAFAopwgRa",False,True,False,No comments.,3,False,3,False,False,13
344,"Regardless of the current story we hear, the Polish assistance to the Jews during the Ghetto Uprising was vital and determined. 

Without Polish aid, there would be no real uprising. 

Poles also fought and died in this crucial event and should be identified for their heroism.",True,True,False,this omits the antisemitism on the part of the Polish resistance and becomes therefore a false view on the Ghetto uprising,1,False,3,False,False,13
345,@gemmaod1 @Piers_Corbyn useful idiots working for the bloody communist kikes,True,True,False,No comments.,5,False,3,False,False,2
346,"""Dear British Jews, 
we are so furious you have a voice. Why don't you shut up? 
Signed: middle-class Guardian readers, Corbyn supporters, with all our 8 Twitter accounts per person"".",True,True,True,No comments.,1,False,3,True,False,13
347,↕ Share This: #TIL The one thing stopping kikes (citation needed) should have been thicc ladies in parliament rawr xd #prank ? 🐪 🐾 🐯 💕 💔 🚝 💃 🐉,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
348,"On International Holocaust Remembrance Day, we mourn the lives of 6 million Jews who were systematically murdered.

Today and every day, we must redouble our efforts to confront anti-Semitism and all forms of religious discrimination and say #NeverAgain.",True,True,False,No comments.,1,False,3,False,True,13
349,@MARKOFBLADEZ @EK1GamingTV I’d say content and views count more than subs I’d sooner have 30 k. Jews and 1k followers,True,True,False,typo: michael @whatmjtweeted · Apr 2 30 k Jews tho haha views I meant haha.,1,False,3,False,False,13
350,"🚑 Without a doubt, #TIL The best thing about kikes (I heard this from a friend) provides conclusive evidence of cucks rawr FAKE :) 🌼 👞 🐓 🌼 🚍 🇷🇺",True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
351,@NinEverything @NinEverything you're a bunch of kikes,True,True,False,No comments.,5,False,2,False,False,0
352,"Today marks Holocaust Remembrance Day and 75 years since the liberation of Auschwitz. As we remember the six million Jews that were murdered in the Holocaust, let us recommit to the promise of ‘never again’ by working to eliminate anti-Semitism and bigotry wherever we see it.",True,True,False,No comments.,1,False,3,True,False,13
353,@david_starof A Zionazi calling me a Nazi  nothing new. In your past life you were definitely a Member of the Jewish Council,True,True,False,No comments.,5,False,1,False,False,10
354,"@Sifill_LDF Can you explain why you think terrorists who attack Jews should be immediately let free? Can you also explain why you would promote this piece from @MaraGay , when she doesn’t even mention the lynchings of Jews as the controversy?",True,True,False,No comments.,1,False,3,True,False,13
355,"Justice is served!

Hezbollah terrorists dressed up as Orthodox Jews in Beirut in a racist stunt aimed at inciting people against 🇮🇱&amp;🇺🇸 but got beaten up by people on the street who are anti-Semites themselves...😂

What goes around comes around... https://t.co/AjxA84oNRU",True,True,False,No comments.,1,False,3,True,False,13
356,"Así es  Andres, como quisiera más @KikeBravoPrado Kikes Bravos, imagínate el país estaría limpio, «KIKE CONTRALOR» «KIKE CONTRALOR» 👏👏👏fuera de bromas es IMPERDONABLE en éste país parece no hay periodistas de investigación, ¿DÓNDE ESTÁN?",True,False,False,No comments.,3,False,3,False,False,13
357,"@w_palestine @stockynine ""And of course, no children were hit because the dirty kikes don't shoot at random like we do! And because of that no one cares that we complain!"" [sarcasm]",True,True,True,No comments.,1,False,3,True,False,13
358,@CarolineGlick @jack Can you imagine if the algorithm was programmed to deal with people who call Jews “termites”.,True,True,True,No comments.,1,False,3,True,False,13
359,"11 million people, including 6 million Jews, were murdered during the Holocaust. We must never forget, and we must always stand against anti-Semitism wherever it occurs. https://t.co/jn5Tqgf5mw",True,True,False,No comments.,1,False,3,False,True,13
360,@Jillian39394109 @chicagotribune @marclamonthill What's your position on zionazis?,True,True,False,No comments.,5,False,1,False,False,10
361,Utterly Evil Apartheid Israel ZioNazi's deliberately floods hundreds of acres of farmlands in Gaza attempting to further starve out the State of Palestine citizens. https://t.co/6rKgvCfMcC #BDS #Boycott All #Zionist Culture,True,True,False,No comments.,5,False,1,False,False,10
362,"Israel stands tall because Jews never normalised the atrocites committed on them. Neither did they forgive or forget their tormentors &amp; enemies.

You wont see a Hitler Road in Israel like you see places named after Khilji, Tughlaq, Moghuls in India.",False,True,False,No comments.,3,False,3,False,False,13
363,Old which hunts down Jews with fake virus.,True,True,False,user posts a lot of nonsense,3,False,3,False,False,13
364,Yo cada día con este par de kikes 😅😅😅,True,False,False,No comments.,3,False,3,False,False,13
365,"#RealGod_Is_InForm
👇👇👇✔🙄
There were humans before Adam and Eve. All Christians, Muslims, and Jews are the grandchildren of Adam. That is why they believe that Adam was the first human which is actually not true.
       @SaintRampalJiM https://t.co/trAFGm661a",True,True,False,No comments.,1,False,3,False,False,13
366,Anti-Semite CNN contributor refers to Jewish Stephen Miller as “it.” This is the same way Hitler spoke about Jews. Ana Navarro is a literal Nazi.,True,True,False,No comments.,1,False,3,True,False,13
367,@abdullahadam Ultra orthodox jews - heavily over represented in corona infections in New York and Tel Aviv,True,True,False,No comments.,2,False,3,False,False,13
368,"Netanyahu is a thug.

This has nothing to do with Israel, Israelis, or Jews generally. Netanyahu is simply a thug, a liar, a criminal, and—most importantly for Americans—someone who secretly meddled in the 2016 presidential election to help elect Trump. (See PROOF OF CONSPIRACY.)",True,True,False,No comments.,1,False,3,False,False,13
